project_id,tenant_id,academic_session_id,person_id,rank,contacted_timestamp,registered_timestamp,suitability
4488,ug4      ,8,7734,2,                      ,2020-02-24 14:03:44+00,1
4602,ug4      ,8,7734,5,                      ,2020-03-05 12:19:58+00,1
4603,ug4      ,8,7734,7,                      ,2020-03-06 19:32:41+00,1
4496,ug4      ,8,7734,0,                      ,2020-02-24 14:03:31+00,1
4577,ug4      ,8,7737,3,2020-03-25 18:27:49+00,2020-03-02 23:49:59+00,1
4571,ug4      ,8,7737,8,                      ,2020-03-02 23:35:34+00,0
4573,ug4      ,8,7737,6,2020-03-11 14:22:06+00,2020-03-04 16:42:29+00,0
4498,ug4      ,8,7737,0,2020-03-13 15:51:59+00,2020-03-04 16:44:00+00,2
4393,ug4      ,8,7737,2,                      ,2020-03-05 17:24:56+00,1
4411,ug4      ,8,7737,7,2020-03-05 10:15:05+00,2020-03-02 23:35:13+00,1
4513,ug4      ,8,7737,5,2020-03-27 12:16:55+00,2020-03-08 00:19:33+00,0
4443,ug4      ,8,7737,1,2020-03-11 17:40:04+00,2020-03-06 16:35:27+00,1
4458,ug4      ,8,7737,4,                      ,2020-03-08 00:29:19+00,1
4474,ug4      ,8,7741,6,                      ,2020-02-24 14:29:32+00,0
4379,ug4      ,8,7741,8,2020-03-17 16:39:36+00,2020-02-27 17:29:46+00,0
4446,ug4      ,8,7741,4,                      ,2020-02-27 17:32:32+00,1
4365,ug4      ,8,7741,1,2020-03-23 15:00:27+00,2020-03-19 13:40:54+00,1
4581,ug4      ,8,7741,12,                      ,2020-03-19 13:36:35+00,0
4460,ug4      ,8,7741,5,2020-03-20 11:53:42+00,2020-03-19 13:38:01+00,0
4400,ug4      ,8,7741,9,                      ,2020-03-19 13:37:16+00,0
4480,ug4      ,8,7741,0,2020-03-26 13:13:15+00,2020-03-20 03:44:42+00,1
4567,ug4      ,8,7741,13,2020-03-25 15:25:58+00,2020-03-20 03:43:42+00,0
4540,ug4      ,8,7741,11,2020-03-09 10:28:03+00,2020-03-05 10:14:31+00 |,
4401,ug4      ,8,7741,7,2020-03-24 10:43:42+00,2020-03-19 13:41:31+00,0
4484,ug4      ,8,7741,14,                      ,2020-03-27 12:38:33+00,0
4398,ug4      ,8,7741,3,2020-03-27 13:03:39+00,2020-03-27 12:32:19+00,2
4477,ug4      ,8,7741,10,                      ,2020-02-27 17:34:11+00,0
4525,ug4      ,8,7741,2,2020-03-27 14:07:50+00,2020-03-27 12:34:54+00,1
4509,ug4      ,8,7744,0,2020-03-27 00:30:33+00,2020-02-25 17:05:12+00,1
4515,ug4      ,8,7744,2,2020-03-24 15:40:21+00,2020-03-15 21:01:21+00,1
4562,ug4      ,8,7744,3,                      ,2020-03-15 21:25:07+00,1
4385,ug4      ,8,7744,4,2020-03-26 16:37:20+00,2020-03-15 21:09:56+00,1
4383,ug4      ,8,7744,1,2020-03-26 16:37:04+00,2020-03-15 21:18:20+00,1
4542,ug4      ,8,7747,5,                      ,2020-02-28 15:54:40+00,0
4487,ug4      ,8,7747,4,2020-03-04 12:26:17+00,2020-02-24 12:34:09+00,1
4546,ug4      ,8,7747,6,                      ,2020-02-27 11:17:29+00,0
4536,ug4      ,8,7747,0,                      ,2020-02-27 13:03:18+00,2
4466,ug4      ,8,7747,1,2020-03-26 02:25:53+00,2020-03-24 12:30:59+00,2
4418,ug4      ,8,7747,2,2020-03-26 09:43:04+00,2020-03-26 08:57:48+00,2
4552,ug4      ,8,7747,3,2020-03-12 10:40:33+00,2020-03-03 15:36:18+00,1
4443,ug4      ,8,7750,2,2020-03-27 12:55:51+00,2020-02-24 18:16:52+00,1
4497,ug4      ,8,7750,0,2020-03-19 13:11:20+00,2020-02-24 18:15:45+00,2
4487,ug4      ,8,7750,3,2020-03-04 12:26:18+00,2020-02-24 18:15:49+00,1
4474,ug4      ,8,7750,6,                      ,2020-02-24 18:18:02+00,0
4467,ug4      ,8,7750,4,2020-03-15 05:38:18+00,2020-02-24 18:15:54+00,1
4402,ug4      ,8,7750,1,2020-03-25 22:55:39+00,2020-03-10 12:29:04+00,2
4578,ug4      ,8,7750,5,2020-03-26 10:37:49+00,2020-03-05 16:42:01+00,1
4559,ug4      ,8,7754,0,                      ,                      ,1
4474,ug4      ,8,7754,5,                      ,2020-03-20 10:17:27+00,0
4523,ug4      ,8,7754,6,                      ,2020-03-10 11:06:30+00,0
4509,ug4      ,8,7754,2,2020-03-27 00:30:37+00,2020-03-10 10:55:24+00,2
4498,ug4      ,8,7754,1,2020-03-13 15:51:42+00,2020-03-10 11:00:07+00,1
4377,ug4      ,8,7754,4,2020-03-24 10:04:38+00,2020-03-22 11:42:40+00,1
4471,ug4      ,8,7754,3,2020-03-17 10:54:47+00,2020-03-10 11:04:05+00,1
4443,ug4      ,8,7757,5,2020-03-16 14:11:41+00,2020-02-26 17:14:54+00,0
4611,ug4      ,8,7757,10,                      ,                       |,
4517,ug4      ,8,7757,11,2020-03-19 12:30:30+00,2020-03-06 11:10:51+00,1
4446,ug4      ,8,7757,0,2020-03-16 14:12:12+00,2020-03-06 11:24:44+00,1
4396,ug4      ,8,7757,6,                      ,2020-03-06 11:13:39+00,0
4578,ug4      ,8,7757,4,2020-03-26 10:33:21+00,2020-03-06 11:07:42+00,1
4445,ug4      ,8,7757,3,2020-03-16 14:12:04+00,2020-03-06 11:24:19+00,1
4432,ug4      ,8,7757,7,                      ,2020-03-06 11:12:01+00,0
4402,ug4      ,8,7757,8,                      ,2020-03-06 11:21:24+00,0
4400,ug4      ,8,7757,9,                      ,2020-03-06 11:19:46+00,0
4444,ug4      ,8,7757,2,2020-03-16 14:11:54+00,2020-03-06 11:25:21+00,1
4576,ug4      ,8,7757,1,2020-03-26 10:33:45+00,2020-03-06 11:22:28+00,1
4402,ug4      ,8,7761,1,2020-03-25 22:26:06+00,2020-03-12 13:45:40+00,2
4546,ug4      ,8,7761,6,                      ,2020-03-12 13:09:50+00,0
4544,ug4      ,8,7761,5,                      ,2020-03-01 01:24:06+00,0
4524,ug4      ,8,7761,7,                      ,2020-03-12 14:54:30+00,0
4388,ug4      ,8,7761,2,2020-03-25 08:24:13+00,2020-03-12 14:55:13+00,1
4414,ug4      ,8,7761,3,2020-03-26 18:19:08+00,2020-03-12 14:55:52+00,1
4538,ug4      ,8,7761,4,                      ,2020-03-12 14:56:34+00 |,
4518,ug4      ,8,7761,8,                      ,2020-03-26 16:25:32+00,0
4510,ug4      ,8,7761,0,2020-03-27 00:19:47+00,2020-03-22 11:16:31+00,1
4512,ug4      ,8,7761,9,2020-03-31 15:56:34+00,2020-03-22 11:20:02+00,0
4529,ug4      ,8,7765,1,                      ,                      ,1
4553,ug4      ,8,7765,2,2020-03-24 15:59:14+00,2020-03-24 13:51:09+00,1
4387,ug4      ,8,7765,5,2020-03-24 09:38:52+00,2020-02-24 15:37:45+00,0
4498,ug4      ,8,7765,6,                      ,2020-02-24 16:01:10+00,0
4509,ug4      ,8,7765,4,2020-03-27 00:32:35+00,2020-03-23 19:11:20+00,2
4612,ug4      ,8,7765,0,2020-03-23 18:56:22+00,2020-03-23 12:00:32+00,2
4537,ug4      ,8,7765,3,2020-03-24 23:37:07+00,2020-03-23 11:40:41+00,1
4389,ug4      ,8,7768,0,2020-03-26 15:17:05+00,2020-02-24 12:17:04+00,0
4460,ug4      ,8,7768,1,2020-03-17 16:36:17+00,2020-02-24 12:36:35+00,0
4525,ug4      ,8,7768,2,                      ,2020-03-04 15:57:37+00,1
4387,ug4      ,8,7768,3,2020-03-26 15:16:16+00,2020-03-04 16:02:01+00,0
4513,ug4      ,8,7768,4,2020-03-27 12:16:57+00,2020-03-04 17:44:19+00,0
4546,ug4      ,8,7771,3,2020-03-24 19:25:30+00,2020-03-23 14:01:13+00,1
4360,ug4      ,8,7771,0,                      ,2020-03-19 16:04:02+00,1
4445,ug4      ,8,7771,1,2020-03-19 18:01:49+00,2020-03-19 17:13:42+00,2
4377,ug4      ,8,7771,4,2020-03-24 10:04:39+00,2020-03-19 16:52:10+00,1
4414,ug4      ,8,7771,2,2020-03-24 13:39:33+00,2020-03-23 13:47:53+00,1
4415,ug4      ,8,7771,5,                      ,2020-03-23 13:47:43+00,0
4426,ug4      ,8,7774,3,2020-03-25 15:30:57+00,2020-02-29 01:11:06+00,1
4487,ug4      ,8,7774,0,2020-03-19 17:02:32+00,2020-02-29 01:30:54+00,1
4468,ug4      ,8,7774,4,2020-03-19 04:26:40+00,2020-03-19 00:27:48+00,1
4499,ug4      ,8,7774,1,2020-03-12 16:02:51+00,2020-02-24 17:36:45+00,1
4501,ug4      ,8,7774,2,2020-03-12 16:03:05+00,2020-03-02 18:55:29+00,1
4521,ug4      ,8,7774,5,                      ,2020-03-04 23:06:04+00,1
4378,ug4      ,8,7778,1,2020-03-17 00:17:48+00,2020-02-24 13:14:40+00,1
4518,ug4      ,8,7778,3,2020-03-19 12:39:19+00,2020-02-24 14:28:44+00,1
4377,ug4      ,8,7778,0,2020-03-17 10:45:43+00,2020-02-24 11:10:49+00,1
4517,ug4      ,8,7778,4,2020-03-26 09:04:32+00,2020-03-26 00:43:01+00,1
4519,ug4      ,8,7778,5,                      ,2020-03-26 00:39:43+00 |,
4379,ug4      ,8,7778,6,2020-03-17 17:04:55+00,2020-02-24 13:18:50+00,0
4481,ug4      ,8,7778,2,2020-03-26 14:06:25+00,2020-03-26 13:15:38+00,1
4526,ug4      ,8,7781,8,                      ,2020-03-18 17:03:28+00,0
4546,ug4      ,8,7781,4,2020-03-26 18:25:36+00,2020-03-18 17:03:24+00,1
4477,ug4      ,8,7781,13,                      ,2020-03-18 17:03:39+00,0
4527,ug4      ,8,7781,9,                      ,2020-03-18 17:07:00+00,0
4466,ug4      ,8,7781,7,2020-03-19 04:20:24+00,2020-03-17 23:19:26+00,2
4467,ug4      ,8,7781,5,2020-03-19 04:20:59+00,2020-03-17 23:19:29+00,2
4487,ug4      ,8,7781,1,2020-03-19 17:02:59+00,2020-03-17 21:35:32+00,1
4571,ug4      ,8,7781,0,                      ,2020-03-17 18:24:22+00,1
4468,ug4      ,8,7781,6,2020-03-19 04:24:20+00,2020-03-17 23:19:35+00,2
4474,ug4      ,8,7781,12,                      ,2020-03-17 23:19:23+00,0
4513,ug4      ,8,7781,10,2020-03-27 12:17:00+00,2020-03-17 23:19:41+00,0
4573,ug4      ,8,7781,11,                      ,2020-03-18 17:06:57+00,0
4582,ug4      ,8,7781,3,                      ,2020-03-17 15:14:52+00,1
4581,ug4      ,8,7781,2,2020-03-23 06:44:50+00,2020-03-17 15:14:48+00,1
4582,ug4      ,8,7785,11,                      ,2020-03-02 17:18:29+00,2
4527,ug4      ,8,7785,2,2020-03-11 09:03:56+00,2020-02-26 18:19:18+00,1
4438,ug4      ,8,7785,8,2020-03-04 15:46:59+00,2020-02-26 18:20:19+00,1
4474,ug4      ,8,7785,0,2020-03-16 00:21:49+00,2020-02-27 18:28:47+00,2
4526,ug4      ,8,7785,5,2020-03-23 17:52:47+00,2020-02-26 18:36:11+00,1
4457,ug4      ,8,7785,7,2020-03-05 11:35:12+00,2020-02-26 18:40:02+00,2
4571,ug4      ,8,7785,3,                      ,2020-03-01 13:00:42+00,2
4487,ug4      ,8,7785,9,                      ,2020-03-08 17:47:34+00,0
4577,ug4      ,8,7785,10,                      ,2020-03-01 12:59:05+00,0
4458,ug4      ,8,7785,4,2020-03-05 11:35:37+00,2020-02-26 18:28:13+00,2
4444,ug4      ,8,7785,1,2020-03-11 17:25:58+00,2020-02-26 18:23:08+00,2
4485,ug4      ,8,7785,6,2020-03-05 11:35:51+00,2020-02-26 18:37:57+00,2
4506,ug4      ,8,7789,2,2020-03-18 12:42:45+00,2020-03-07 11:08:51+00,1
4525,ug4      ,8,7789,1,2020-03-20 10:55:50+00,2020-02-24 18:59:09+00,1
4479,ug4      ,8,7789,3,2020-03-16 16:32:13+00,2020-02-24 18:56:37+00,1
4398,ug4      ,8,7789,0,2020-03-16 17:04:48+00,2020-03-07 11:06:10+00,2
4401,ug4      ,8,7789,4,2020-03-17 13:08:11+00,2020-03-07 11:06:41+00,1
4467,ug4      ,8,7793,1,2020-03-15 14:58:38+00,2020-03-13 11:06:26+00,1
4468,ug4      ,8,7793,5,2020-03-15 15:04:45+00,2020-03-13 11:11:43+00,1
4544,ug4      ,8,7793,7,                      ,2020-03-13 11:42:27+00,0
4378,ug4      ,8,7793,2,2020-03-24 10:08:49+00,2020-03-19 13:26:59+00,1
4443,ug4      ,8,7793,4,                      ,2020-03-19 13:28:30+00,1
4581,ug4      ,8,7793,3,                      ,2020-03-19 13:34:20+00,1
4411,ug4      ,8,7793,8,                      ,2020-03-19 13:34:41+00,0
4403,ug4      ,8,7793,0,2020-03-25 22:29:13+00,2020-03-06 14:03:24+00,2
4546,ug4      ,8,7793,6,                      ,2020-03-13 11:51:40+00,0
4481,ug4      ,8,7797,4,2020-03-19 12:19:51+00,2020-02-24 13:21:55+00,2
4582,ug4      ,8,7797,1,                      ,2020-03-14 09:15:50+00,1
4545,ug4      ,8,7797,0,2020-03-16 09:03:13+00,2020-03-14 09:08:44+00,1
4500,ug4      ,8,7797,2,2020-03-14 12:34:20+00,2020-03-14 09:31:29+00,1
4505,ug4      ,8,7797,3,2020-03-11 14:28:38+00,2020-03-09 11:37:45+00,2
4513,ug4      ,8,7801,0,2020-03-11 12:27:30+00,2020-02-24 12:57:43+00,1
4401,ug4      ,8,7801,3,2020-03-27 10:19:57+00,2020-03-26 18:31:30+00,1
4386,ug4      ,8,7801,7,                      ,2020-03-23 18:37:55+00,0
4469,ug4      ,8,7801,6,                      ,2020-03-23 18:21:17+00,1
4581,ug4      ,8,7801,5,                      ,2020-03-23 16:26:59+00,1
4468,ug4      ,8,7801,8,2020-03-25 06:07:21+00,2020-03-24 10:16:22+00,0
4487,ug4      ,8,7801,1,2020-03-27 11:55:28+00,2020-03-15 21:09:01+00,1
4467,ug4      ,8,7801,2,2020-03-26 02:37:28+00,2020-03-24 13:56:10+00,1
4459,ug4      ,8,7801,4,                      ,2020-03-23 14:58:47+00,1
4469,ug4      ,8,7804,1,2020-03-10 16:46:32+00,2020-03-10 16:36:49+00,2
4493,ug4      ,8,7804,5,2020-03-17 14:21:10+00,2020-03-10 03:01:13+00,1
4459,ug4      ,8,7804,0,2020-03-10 16:16:30+00,2020-03-10 01:27:23+00,2
4472,ug4      ,8,7804,2,                      ,2020-03-10 02:31:06+00,1
4465,ug4      ,8,7804,6,2020-03-15 05:50:23+00,2020-03-10 02:39:06+00,1
4466,ug4      ,8,7804,4,2020-03-15 14:22:03+00,2020-03-10 03:02:25+00,1
4540,ug4      ,8,7804,3,2020-03-12 11:58:25+00,2020-03-10 02:54:44+00,1
4507,ug4      ,8,7808,2,2020-03-27 16:44:41+00,2020-03-24 16:19:17+00,1
4392,ug4      ,8,7808,12,                      ,2020-03-24 16:10:47+00,0
4460,ug4      ,8,7808,9,2020-03-17 16:36:18+00,2020-02-24 14:09:40+00,0
4388,ug4      ,8,7808,5,2020-03-13 17:08:23+00,2020-03-12 09:08:55+00,1
4467,ug4      ,8,7808,11,2020-03-26 02:35:46+00,2020-03-24 21:28:12+00,0
4481,ug4      ,8,7808,0,2020-03-26 12:14:30+00,2020-03-07 14:26:09+00,1
4561,ug4      ,8,7808,8,                      ,2020-03-08 00:33:30+00,1
4479,ug4      ,8,7808,4,2020-03-09 08:45:10+00,2020-03-08 00:32:37+00,1
4414,ug4      ,8,7808,10,                      ,2020-03-24 16:13:30+00,0
4459,ug4      ,8,7808,7,2020-03-26 23:11:34+00,2020-03-24 16:21:16+00,1
4378,ug4      ,8,7808,1,2020-03-17 00:17:50+00,2020-03-08 00:17:37+00,1
4444,ug4      ,8,7808,6,2020-03-19 12:53:51+00,2020-03-12 09:15:18+00,1
4484,ug4      ,8,7808,3,2020-03-09 12:49:12+00,2020-03-08 18:20:48+00,1
4458,ug4      ,8,7812,0,2020-03-19 15:44:37+00,2020-03-13 13:45:04+00,2
4459,ug4      ,8,7812,6,2020-03-11 18:03:32+00,2020-03-11 16:00:28+00,2
4493,ug4      ,8,7812,5,2020-03-11 17:01:50+00,2020-03-11 15:38:37+00,2
4571,ug4      ,8,7812,2,                      ,2020-03-11 15:31:41+00,1
4469,ug4      ,8,7812,4,2020-03-11 18:15:54+00,2020-03-11 16:01:17+00,2
4445,ug4      ,8,7812,3,2020-03-11 17:23:01+00,2020-03-11 15:40:30+00,1
4446,ug4      ,8,7812,7,2020-03-11 17:23:19+00,2020-03-11 15:48:52+00,1
4507,ug4      ,8,7812,9,2020-03-23 11:47:52+00,2020-03-11 16:05:54+00,2
4568,ug4      ,8,7812,11,2020-03-24 17:21:44+00,2020-03-11 15:54:27+00,1
4527,ug4      ,8,7812,8,2020-03-14 22:01:36+00,2020-03-12 09:58:48+00,1
4576,ug4      ,8,7812,12,2020-03-11 15:36:46+00,2020-03-11 15:31:06+00,2
4526,ug4      ,8,7812,10,2020-03-23 17:52:48+00,2020-03-12 09:59:11+00,1
4485,ug4      ,8,7812,1,2020-03-19 15:45:34+00,2020-03-11 15:33:24+00,2
4513,ug4      ,8,7819,8,2020-03-27 12:17:02+00,2020-02-29 06:21:50+00,0
4477,ug4      ,8,7819,1,2020-03-02 13:22:12+00,2020-02-29 09:56:46+00,1
4478,ug4      ,8,7819,9,                      ,2020-02-29 09:58:41+00,0
4567,ug4      ,8,7819,7,2020-03-25 15:26:11+00,2020-02-29 06:34:44+00,0
4571,ug4      ,8,7819,10,                      ,2020-02-29 10:01:32+00,0
4444,ug4      ,8,7819,4,2020-03-11 17:53:12+00,2020-02-29 06:23:11+00,2
4445,ug4      ,8,7819,6,2020-03-11 17:53:31+00,2020-02-29 06:27:49+00,2
4447,ug4      ,8,7819,5,2020-03-11 17:53:43+00,2020-03-04 10:25:01+00,2
4497,ug4      ,8,7819,2,2020-03-19 13:12:28+00,2020-02-29 09:59:34+00,1
4471,ug4      ,8,7819,3,2020-03-10 10:58:26+00,2020-02-29 06:27:44+00,1
4498,ug4      ,8,7819,0,2020-03-13 15:51:29+00,2020-02-29 06:32:03+00,2
4469,ug4      ,8,7823,0,                      ,2020-03-25 12:23:22+00,1
4474,ug4      ,8,7823,3,                      ,2020-03-27 01:32:21+00,0
4546,ug4      ,8,7823,4,                      ,2020-03-27 01:32:25+00,0
4479,ug4      ,8,7823,2,2020-03-30 10:25:39+00,2020-03-27 01:31:40+00,1
4480,ug4      ,8,7823,1,2020-03-27 09:27:36+00,2020-03-27 01:30:28+00,1
4462,ug4      ,8,7827,3,2020-03-24 15:06:48+00,2020-03-12 15:54:52+00,1
4509,ug4      ,8,7827,1,2020-03-27 00:38:51+00,2020-03-12 15:54:40+00,2
4455,ug4      ,8,7827,0,2020-03-20 11:51:50+00,2020-03-19 14:26:46+00,2
4549,ug4      ,8,7827,2,2020-03-20 17:00:48+00,2020-03-12 15:54:48+00,1
4612,ug4      ,8,7827,5,2020-03-27 18:47:57+00,2020-03-22 21:33:48+00,1
4512,ug4      ,8,7827,4,2020-03-24 15:32:01+00,2020-03-12 15:54:45+00,1
4497,ug4      ,8,7830,3,2020-03-19 13:14:58+00,2020-03-12 10:51:02+00,1
4498,ug4      ,8,7830,5,                      ,2020-03-12 10:52:56+00,0
4370,ug4      ,8,7830,4,2020-03-13 11:00:12+00,2020-02-24 23:08:47+00,1
4364,ug4      ,8,7830,1,2020-03-06 11:05:03+00,2020-02-24 22:58:11+00,1
4386,ug4      ,8,7830,2,2020-03-19 12:53:04+00,2020-02-24 23:04:28+00,1
4556,ug4      ,8,7830,0,                      ,                      ,1
4494,ug4      ,8,7830,6,2020-03-10 11:47:38+00,2020-02-28 20:11:24+00,0
4427,ug4      ,8,7833,0,2020-03-18 09:48:08+00,2020-02-24 12:05:52+00,1
4448,ug4      ,8,7833,2,2020-03-10 14:30:48+00,2020-02-24 16:17:52+00,2
4552,ug4      ,8,7833,4,2020-03-12 10:43:55+00,2020-03-02 19:05:35+00,1
4442,ug4      ,8,7833,1,2020-03-10 14:29:19+00,2020-03-02 19:04:42+00,2
4382,ug4      ,8,7833,3,2020-03-14 09:10:16+00,2020-02-24 12:03:49+00,1
4468,ug4      ,8,7836,2,2020-03-15 15:04:52+00,2020-03-08 19:15:43+00,2
4467,ug4      ,8,7836,4,2020-03-15 15:00:32+00,2020-03-08 19:18:23+00,2
4486,ug4      ,8,7836,3,2020-03-19 17:10:23+00,2020-03-08 19:20:02+00,1
4524,ug4      ,8,7836,0,                      ,2020-03-08 19:14:29+00,1
4582,ug4      ,8,7836,1,2020-03-23 06:50:51+00,2020-03-21 17:29:32+00,1
4540,ug4      ,8,7842,1,2020-03-24 13:09:14+00,2020-03-24 12:13:29+00,1
4513,ug4      ,8,7842,4,2020-03-23 14:02:15+00,2020-03-21 13:51:16+00,0
4577,ug4      ,8,7842,6,2020-03-25 18:27:40+00,2020-03-21 13:51:06+00,0
4535,ug4      ,8,7842,9,                      ,2020-03-21 13:51:26+00,0
4533,ug4      ,8,7842,2,                      ,2020-03-22 15:07:30+00,1
4536,ug4      ,8,7842,8,                      ,2020-03-22 14:59:58+00,0
4389,ug4      ,8,7842,10,2020-03-24 09:26:56+00,2020-03-23 13:45:10+00,0
4443,ug4      ,8,7842,0,2020-03-25 14:38:56+00,2020-03-24 12:03:14+00,1
4468,ug4      ,8,7842,7,2020-03-25 06:09:34+00,2020-03-24 12:40:43+00,0
4527,ug4      ,8,7842,11,2020-03-23 17:47:50+00,2020-03-23 13:59:11+00,0
4526,ug4      ,8,7842,5,2020-03-23 17:52:54+00,2020-03-23 13:59:47+00,0
4467,ug4      ,8,7842,3,2020-03-26 02:34:01+00,2020-03-24 12:43:32+00,1
4505,ug4      ,8,7846,5,                      ,2020-03-06 11:26:41+00,1
4377,ug4      ,8,7846,6,2020-03-17 10:45:44+00,2020-03-06 11:28:15+00,1
4523,ug4      ,8,7846,8,                      ,2020-03-06 11:25:26+00,0
4524,ug4      ,8,7846,7,                      ,2020-03-06 11:29:26+00,0
4490,ug4      ,8,7846,3,2020-03-19 17:09:27+00,2020-03-06 11:23:10+00,1
4543,ug4      ,8,7846,2,                      ,2020-03-06 11:29:46+00,1
4545,ug4      ,8,7846,1,2020-03-16 09:03:14+00,2020-03-06 11:22:24+00,1
4388,ug4      ,8,7846,0,2020-03-13 17:08:24+00,2020-03-06 11:28:55+00,1
4581,ug4      ,8,7846,4,2020-03-23 06:44:51+00,2020-03-06 11:27:02+00,1
4480,ug4      ,8,7854,8,2020-03-26 13:09:38+00,2020-03-21 18:52:34+00,1
4475,ug4      ,8,7854,7,                      ,2020-03-21 18:53:06+00,1
4507,ug4      ,8,7854,9,2020-03-23 11:23:55+00,2020-03-21 18:48:34+00,0
4496,ug4      ,8,7854,3,                      ,2020-03-21 18:53:26+00,1
4506,ug4      ,8,7854,6,2020-03-24 13:27:42+00,2020-03-21 18:48:52+00,1
4525,ug4      ,8,7854,0,2020-03-23 07:22:39+00,2020-03-21 18:47:39+00,1
4469,ug4      ,8,7854,2,                      ,2020-03-21 18:48:16+00,1
4451,ug4      ,8,7854,5,2020-03-23 13:08:21+00,2020-03-21 18:51:36+00,1
4459,ug4      ,8,7854,1,2020-03-26 22:09:18+00,2020-03-21 18:52:09+00,1
4488,ug4      ,8,7854,4,                      ,2020-03-25 19:12:08+00,1
4365,ug4      ,8,7862,0,2020-03-11 18:53:35+00,2020-02-24 16:58:59+00,1
4605,ug4      ,8,7862,4,2020-03-26 14:58:53+00,2020-03-24 08:29:15+00,1
4513,ug4      ,8,7862,1,2020-03-11 12:28:16+00,2020-02-24 17:22:30+00,1
4478,ug4      ,8,7862,5,2020-03-20 11:32:41+00,2020-02-24 17:07:57+00,0
4444,ug4      ,8,7862,2,2020-03-11 17:08:00+00,2020-03-03 17:52:19+00,1
4561,ug4      ,8,7862,3,                      ,2020-03-03 17:53:30+00,1
4468,ug4      ,8,7863,1,2020-03-15 15:04:56+00,2020-02-24 14:00:08+00,2
4466,ug4      ,8,7863,5,2020-03-15 14:19:22+00,2020-03-02 16:17:13+00,2
4540,ug4      ,8,7863,0,2020-03-09 10:28:01+00,2020-03-02 16:18:16+00,2
4544,ug4      ,8,7863,6,2020-03-24 19:11:40+00,2020-03-02 16:18:44+00,1
4546,ug4      ,8,7863,3,2020-03-24 19:11:14+00,2020-03-02 16:17:53+00,1
4582,ug4      ,8,7863,2,2020-03-23 15:25:19+00,2020-03-23 11:30:14+00,1
4402,ug4      ,8,7863,4,2020-03-25 22:24:17+00,2020-03-23 11:30:22+00,2
4594,ug4      ,8,7867,0,                      ,                      ,1
4432,ug4      ,8,7867,1,2020-03-19 12:47:05+00,2020-03-12 19:24:29+00,1
4403,ug4      ,8,7867,4,2020-03-25 22:31:43+00,2020-03-12 21:11:26+00,2
4544,ug4      ,8,7867,8,                      ,2020-03-12 21:14:14+00,0
4476,ug4      ,8,7867,5,2020-03-24 16:41:37+00,2020-03-12 21:33:48+00,1
4364,ug4      ,8,7867,7,2020-03-16 08:55:13+00,2020-03-12 21:33:52+00,0
4436,ug4      ,8,7867,3,2020-03-19 12:54:33+00,2020-03-12 21:09:45+00,1
4513,ug4      ,8,7867,6,2020-03-23 17:01:25+00,2020-03-12 19:25:36+00,0
4530,ug4      ,8,7867,2,2020-03-17 14:35:46+00,2020-03-12 19:26:14+00,2
4474,ug4      ,8,7870,8,                      ,2020-02-25 10:55:33+00,2
4516,ug4      ,8,7870,10,2020-03-05 13:38:22+00,2020-02-25 10:35:44+00,2
4499,ug4      ,8,7870,0,2020-03-09 17:52:34+00,2020-02-25 10:33:13+00,2
4540,ug4      ,8,7870,6,2020-03-09 10:28:02+00,2020-03-01 12:48:20+00,2
4544,ug4      ,8,7870,9,2020-03-04 13:25:17+00,2020-03-01 15:46:46+00,1
4527,ug4      ,8,7870,5,2020-03-14 22:01:42+00,2020-03-01 14:06:18+00,1
4582,ug4      ,8,7870,3,                      ,2020-03-02 10:12:21+00,2
4448,ug4      ,8,7870,2,2020-03-04 23:09:28+00,2020-03-01 13:35:57+00,2
4468,ug4      ,8,7870,4,2020-03-15 05:25:40+00,2020-02-25 11:17:57+00,2
4513,ug4      ,8,7870,1,2020-03-11 12:27:55+00,2020-02-25 11:03:33+00,2
4442,ug4      ,8,7870,7,2020-03-04 23:08:55+00,2020-03-04 22:42:01+00,2
4552,ug4      ,8,7874,0,2020-03-24 09:15:56+00,2020-03-19 23:37:18+00,1
4382,ug4      ,8,7874,6,2020-03-26 08:37:03+00,2020-03-19 23:37:26+00,0
4414,ug4      ,8,7874,5,                      ,2020-03-19 23:37:41+00,0
4516,ug4      ,8,7874,4,                      ,2020-03-19 23:37:37+00,1
4519,ug4      ,8,7874,1,                      ,2020-03-27 00:15:51+00 |,
4534,ug4      ,8,7874,2,                      ,2020-03-27 00:42:17+00,0
4427,ug4      ,8,7874,3,                      ,2020-03-25 23:52:42+00,0
4473,ug4      ,8,7875,5,2020-03-17 12:57:36+00,2020-03-13 18:13:24+00,2
4410,ug4      ,8,7875,3,2020-03-06 07:28:36+00,2020-03-05 17:58:58+00,2
4371,ug4      ,8,7875,1,2020-03-07 11:02:37+00,2020-03-05 17:45:04+00,2
4494,ug4      ,8,7875,0,2020-03-05 18:04:19+00,2020-03-05 17:27:24+00,2
4540,ug4      ,8,7875,4,2020-03-09 10:28:04+00,2020-03-09 08:22:00+00,1
4552,ug4      ,8,7875,2,2020-03-12 10:43:55+00,2020-03-03 20:42:55+00,1
4589,ug4      ,8,7880,0,2020-03-18 14:49:37+00,2020-03-04 15:58:12+00,1
4398,ug4      ,8,7880,3,                      ,2020-03-04 16:02:40+00,1
4389,ug4      ,8,7880,5,                      ,2020-03-23 17:48:51+00,0
