student_id,rank
7737.0,4.0
8020.0,5.0
8020.0,8.0
8020.0,6.0
8020.0,7.0
6896.0,4.0
8137.0,1.0
7959.0,10.0
7959.0,11.0
8133.0,13.0
7936.0,1.0
7126.0,4.0
7126.0,3.0
8392.0,8.0
8284.0,19.0
7827.0,5.0
6999.0,1.0
8393.0,1.0
6874.0,2.0
6874.0,1.0
6874.0,0.0
8362.0,8.0
8305.0,6.0
8305.0,9.0
8305.0,2.0
7723.0,3.0
7118.0,7.0
7118.0,8.0
7118.0,9.0
7118.0,10.0
7936.0,2.0
7959.0,2.0
8284.0,8.0
8149.0,1.0
7959.0,4.0
7126.0,2.0
8326.0,4.0
7126.0,6.0
7126.0,11.0
8254.0,4.0
7891.0,2.0
5090.0,13.0
7723.0,5.0
7723.0,0.0
7989.0,1.0
7842.0,2.0
8112.0,2.0
8103.0,1.0
8043.0,2.0
7122.0,8.0
7122.0,9.0
7122.0,10.0
8326.0,0.0
7936.0,3.0
8305.0,19.0
8305.0,18.0
5090.0,5.0
7723.0,7.0
7118.0,4.0
7118.0,3.0
8305.0,13.0
8305.0,12.0
8349.0,5.0
7888.0,5.0
8091.0,2.0
7888.0,1.0
8326.0,3.0
8326.0,1.0
7712.0,2.0
8170.0,0.0
6911.0,2.0
7870.0,4.0
7870.0,1.0
8170.0,3.0
8029.0,5.0
7712.0,4.0
8349.0,3.0
8170.0,1.0
8170.0,5.0
7870.0,7.0
6861.0,1.0
6861.0,2.0
7842.0,8.0
7801.0,2.0
7789.0,3.0
6913.0,0.0
5387.0,8.0
5387.0,9.0
8133.0,2.0
7118.0,0.0
7789.0,0.0
7994.0,0.0
7819.0,4.0
7819.0,6.0
7819.0,5.0
8392.0,12.0
7819.0,2.0
6650.0,9.0
7819.0,3.0
6650.0,12.0
7819.0,0.0
8359.0,0.0
8393.0,2.0
6859.0,0.0
6582.0,2.0
6859.0,1.0
6859.0,2.0
6859.0,3.0
6859.0,4.0
7980.0,14.0
6582.0,1.0
6582.0,5.0
6582.0,6.0
7976.0,0.0
8140.0,8.0
7976.0,11.0
7976.0,8.0
7976.0,9.0
7976.0,1.0
7976.0,3.0
7976.0,5.0
7808.0,1.0
8115.0,1.0
5090.0,15.0
5090.0,16.0
7913.0,6.0
8283.0,7.0
6909.0,6.0
7913.0,1.0
7994.0,1.0
8097.0,2.0
7778.0,0.0
8359.0,3.0
8359.0,2.0
8323.0,5.0
7754.0,3.0
8094.0,0.0
8094.0,2.0
8305.0,17.0
5061.0,1.0
8359.0,4.0
8140.0,2.0
5096.0,0.0
8069.0,3.0
6940.0,1.0
6940.0,0.0
7854.0,1.0
6714.0,7.0
6650.0,0.0
8133.0,9.0
7888.0,2.0
6911.0,10.0
8133.0,6.0
8152.0,5.0
6909.0,4.0
6913.0,1.0
6650.0,5.0
6650.0,4.0
8082.0,0.0
8082.0,2.0
7913.0,3.0
7913.0,2.0
8109.0,0.0
6714.0,5.0
8288.0,3.0
8334.0,0.0
7827.0,4.0
5387.0,14.0
5387.0,1.0
5387.0,5.0
6714.0,4.0
8047.0,3.0
8047.0,6.0
7789.0,4.0
8362.0,9.0
7724.0,9.0
6714.0,15.0
8346.0,0.0
7862.0,3.0
8334.0,2.0
8033.0,1.0
7771.0,2.0
7989.0,2.0
8082.0,3.0
8082.0,1.0
8082.0,4.0
7725.0,6.0
6999.0,17.0
6999.0,18.0
7989.0,3.0
7989.0,4.0
8158.0,3.0
7994.0,4.0
8334.0,1.0
7765.0,0.0
8382.0,3.0
8382.0,6.0
7936.0,4.0
7867.0,3.0
7842.0,10.0
7863.0,2.0
7863.0,4.0
6548.0,2.0
7725.0,1.0
7741.0,14.0
7741.0,3.0
8094.0,4.0
8382.0,5.0
8302.0,0.0
7781.0,3.0
7781.0,2.0
8170.0,4.0
7122.0,3.0
7771.0,5.0
8346.0,13.0
8302.0,1.0
8291.0,1.0
8127.0,5.0
8146.0,1.0
8356.0,2.0
8356.0,4.0
8063.0,1.0
8340.0,2.0
8340.0,3.0
7882.0,2.0
7898.0,3.0
7122.0,0.0
7747.0,1.0
8257.0,4.0
8152.0,2.0
8164.0,0.0
8400.0,2.0
8400.0,1.0
8036.0,2.0
7874.0,3.0
5061.0,0.0
8188.0,8.0
8039.0,7.0
6548.0,4.0
8337.0,0.0
8284.0,21.0
7948.0,3.0
8337.0,12.0
6892.0,5.0
6892.0,6.0
7741.0,10.0
7741.0,2.0
7973.0,16.0
7973.0,19.0
8173.0,2.0
8337.0,1.0
7723.0,6.0
5061.0,7.0
8069.0,4.0
8069.0,1.0
7854.0,4.0
7895.0,7.0
7895.0,11.0
5090.0,3.0
8362.0,4.0
6702.0,6.0
8118.0,4.0
8288.0,1.0
6857.0,2.0
8039.0,1.0
6714.0,8.0
6714.0,13.0
6714.0,12.0
6714.0,11.0
7883.0,7.0
8043.0,4.0
7883.0,2.0
8155.0,9.0
8337.0,13.0
8337.0,14.0
8337.0,15.0
8337.0,16.0
8337.0,17.0
8337.0,19.0
8155.0,8.0
8043.0,0.0
8036.0,1.0
7842.0,0.0
8337.0,8.0
8337.0,9.0
8337.0,11.0
8337.0,6.0
8155.0,7.0
8155.0,6.0
8137.0,3.0
7728.0,6.0
8155.0,3.0
7812.0,2.0
8133.0,7.0
8106.0,1.0
8320.0,4.0
8224.0,4.0
7750.0,1.0
8005.0,1.0
8323.0,6.0
7778.0,4.0
7708.0,2.0
8201.0,0.0
8039.0,6.0
6999.0,15.0
8039.0,8.0
8393.0,0.0
8393.0,3.0
8022.0,2.0
8039.0,3.0
8039.0,9.0
8039.0,5.0
6999.0,8.0
6999.0,9.0
8047.0,7.0
7973.0,9.0
6999.0,4.0
8201.0,3.0
6999.0,2.0
7724.0,1.0
8326.0,2.0
5214.0,7.0
7716.0,6.0
8039.0,2.0
8185.0,10.0
6861.0,4.0
7891.0,7.0
8185.0,13.0
8185.0,17.0
8254.0,5.0
8254.0,6.0
8224.0,2.0
5214.0,0.0
5090.0,12.0
5214.0,5.0
8393.0,12.0
7891.0,4.0
7983.0,4.0
7747.0,2.0
5090.0,7.0
7747.0,3.0
6913.0,5.0
8254.0,3.0
8069.0,11.0
7973.0,21.0
7778.0,5.0
7778.0,6.0
7778.0,2.0
7801.0,4.0
7150.0,2.0
8118.0,0.0
7750.0,5.0
6413.0,5.0
8356.0,5.0
8356.0,0.0
8118.0,1.0
8393.0,5.0
8392.0,4.0
8392.0,18.0
8118.0,3.0
8305.0,16.0
8118.0,2.0
7150.0,6.0
7150.0,0.0
7990.0,5.0
7150.0,1.0
8393.0,4.0
6869.0,3.0
8284.0,12.0
7842.0,7.0
7842.0,11.0
7842.0,5.0
8085.0,3.0
8167.0,9.0
8167.0,10.0
6854.0,4.0
8337.0,10.0
7994.0,5.0
7925.0,0.0
8158.0,2.0
7867.0,6.0
7867.0,2.0
8323.0,2.0
5090.0,0.0
8001.0,2.0
8115.0,2.0
5090.0,8.0
8366.0,4.0
8167.0,7.0
3595.0,5.0
8218.0,4.0
8218.0,0.0
7812.0,4.0
7812.0,3.0
8337.0,2.0
8337.0,4.0
8337.0,3.0
7812.0,7.0
7812.0,9.0
7812.0,11.0
8366.0,0.0
8185.0,11.0
8334.0,4.0
8400.0,9.0
8400.0,10.0
7891.0,8.0
7891.0,6.0
8284.0,0.0
8185.0,18.0
8254.0,7.0
5090.0,9.0
5090.0,10.0
5090.0,11.0
8356.0,6.0
8366.0,3.0
8400.0,4.0
7765.0,3.0
8400.0,6.0
6854.0,5.0
8254.0,0.0
5096.0,9.0
5090.0,6.0
7951.0,4.0
8366.0,2.0
8366.0,1.0
5090.0,2.0
7842.0,3.0
6413.0,1.0
8254.0,1.0
7812.0,8.0
7812.0,12.0
7812.0,10.0
8155.0,0.0
8400.0,3.0
8185.0,9.0
8392.0,5.0
8400.0,11.0
8392.0,16.0
7951.0,3.0
8392.0,17.0
7973.0,8.0
8392.0,9.0
8392.0,13.0
8392.0,14.0
8392.0,6.0
8392.0,3.0
8283.0,8.0
7712.0,1.0
6911.0,9.0
6911.0,8.0
6911.0,5.0
6911.0,4.0
7808.0,6.0
7808.0,3.0
8152.0,3.0
8305.0,0.0
7880.0,1.0
7880.0,4.0
7880.0,2.0
8392.0,0.0
6892.0,0.0
6996.0,1.0
6996.0,2.0
6996.0,4.0
6996.0,3.0
8170.0,2.0
6913.0,4.0
8254.0,2.0
8305.0,8.0
8149.0,11.0
8305.0,11.0
8305.0,5.0
8305.0,4.0
7812.0,1.0
8167.0,2.0
8284.0,15.0
8284.0,16.0
8284.0,5.0
8320.0,2.0
8320.0,6.0
8320.0,3.0
8005.0,3.0
8005.0,7.0
8005.0,9.0
8408.0,2.0
9701.0,15.0
10069.0,1.0
10168.0,8.0
,inf
